epoch,train_loss,val_loss,train_accuracy,val_accuracy
1,0.06534342199616822,0.047334560648875035,65.51244230238638,71.25977198558945
2,0.038226164560368724,0.03169808995493866,75.41660800789734,77.45502321191107
3,0.028691206721866383,0.026645564266104014,79.54338317773916,80.539765981193
4,0.025645049189792036,0.024793933205148007,81.10413401564088,81.7558523783516
5,0.023300350888084014,0.022469119198541058,82.34538537822044,82.99045869178786
6,0.021358100281275334,0.020896884870338948,83.3157957747594,83.63474399899589
7,0.019985071244709034,0.01961006416364553,83.99908562993016,84.30165180267588
8,0.018722768892791678,0.01870771500460328,84.6783541791051,84.68090194854534
9,0.017568282631113596,0.01731302721445706,85.28622511172021,85.45910416610131
10,0.01641614583538885,0.016540527388334593,85.88760117577618,86.1381023902247
11,0.015531702885232496,0.01575978936508615,86.35984667304417,86.27049275910497
12,0.014769135383188936,0.01497350312135321,86.74100499574827,86.6277034625353
13,0.014032271928451162,0.014569449387094442,87.14364090882364,87.22972265285772
14,0.01344122427535501,0.014015321590085613,87.44258507924442,87.27523267036206
15,0.012791235663710123,0.013250469314330753,87.80637192543239,87.62510749396165
16,0.01227174441706627,0.012962516283299377,88.07950977099613,88.14529240053734
17,0.011837827497498786,0.01270994226983253,88.32535008684323,88.08707180511833
18,0.011492918248796929,0.012250419260260272,88.50195185288217,88.49696939114739
19,0.011151210685650297,0.011978930010995332,88.6993209434705,88.4858701625597
20,0.010873256568261918,0.01176399410642842,88.85327194375097,88.76570959583964
21,0.010645441275010718,0.011468678153060536,88.97680519182416,88.90394110603015
22,0.010369843324474621,0.011621762562463892,89.13916277115898,88.73789791847592
23,0.010165357384302303,0.011120796000505698,89.24651538640728,89.07822655741151
24,0.009931715558685944,0.010979823451092902,89.37691100376323,89.01463126390853
25,0.009698226869581862,0.011162377745309409,89.51530329552035,88.99389574230624
26,0.009538885149840555,0.010488451884544276,89.60416426377734,89.48019990908595
27,0.009362358368721837,0.010567186093156008,89.70243537075731,89.50268989327775
28,0.00915198858847168,0.010548019454755048,89.83256242989215,89.27065559019488
29,0.008995567892631846,0.010185434299699486,89.91451509127593,89.69903068857198
30,0.008822536678879079,0.010019821204007306,90.01269078941412,89.70463330777788
31,0.008657496653708583,0.009929867030339355,90.11119158434654,89.71149214339991
32,0.008502674543345017,0.009780285394492936,90.20107024691534,89.9953864524533
33,0.008333042339943614,0.009739052722270184,90.3001470285588,89.98483317445998
34,0.008147548005671789,0.00939457819975437,90.41129832917208,89.94003342277735
35,0.00807025891081397,0.00928122381323037,90.45872712449341,90.18113686631568
36,0.007875425536317605,0.009159211842145057,90.57130602407187,90.26693591748537
37,0.007751821051516854,0.009356642632368715,90.64379200815955,90.0439972573138
38,0.007665458382999009,0.009158302366020197,90.69343287514481,90.2713088227312
39,0.0075473920854984234,0.009061387081214406,90.76341702738273,90.32710179317735
40,0.007459858529837736,0.008858697488904,90.82279312988493,90.50954470052655
41,0.007353777193021795,0.008784115715744965,90.88244132426911,90.5293367346939
42,0.007276186820264932,0.008797784174911361,90.92936127243449,90.56430407518727
43,0.00719073666292672,0.008764063632313876,90.98180786609858,90.51006944915603
44,0.007094199141712053,0.008615658313848395,91.03630044936853,90.53896772721727
45,0.0070239790840774564,0.008690366655231473,91.07960899619151,90.48144149614629
46,0.0069484471934616356,0.008533291481534375,91.13190364244103,90.5461286908381
47,0.006881877216873757,0.00884811980203983,91.16354757494751,90.51252887707616
48,0.006836916709728275,0.008276416868110127,91.19776047885908,90.77361517246523
49,0.006757078999455305,0.008269128889994735,91.24636951688923,90.82531086320834
50,0.0067107262228556135,0.008264795507978094,91.27392853750543,90.76320500773447
