epoch,train_loss,val_loss,train_accuracy,val_accuracy
1,0.06619989413583109,0.04332450765403027,65.26950665572082,73.31520706686935
2,0.034613260186891606,0.029809007421135902,76.18215088562019,78.91315123955167
3,0.026776743147865677,0.02471760550434602,80.15895395724775,81.40284496444856
4,0.023073853574798884,0.022355384490591414,82.119206351091,83.1462560298388
5,0.020439212976670857,0.019553411444847252,83.58137511986176,84.1836946713526
6,0.01841237979564578,0.01788318757601875,84.65546312441194,85.18676492787941
7,0.016797716864747993,0.016361656682962116,85.5039551558656,85.85988490725414
8,0.01549469959981581,0.015432986906392778,86.23928876736865,86.56468062208258
9,0.014699336392342622,0.014594124545878235,86.73016019073847,86.8738476732116
10,0.01412568088779424,0.014265198780699297,87.03910815489762,87.09666972257651
11,0.013647747678510475,0.013724375164453337,87.31757829461576,87.29203522748857
12,0.013231059856686397,0.013350935246636893,87.5396335395861,87.55901036860891
13,0.012857985847913627,0.013091612349640815,87.73986136176548,87.74109284255589
14,0.012461736679394195,0.012748139286215635,87.94241079909355,87.93892837637048
15,0.012071476311337018,0.012326969254880827,88.15746586200969,88.14453973078594
16,0.011797017401335298,0.012212303372971873,88.31858666006302,88.24872618595316
17,0.01150782581696168,0.011798761091492277,88.47295816597916,88.49268129376085
18,0.011337905973592338,0.011710570926995987,88.58323311871295,88.62737207582498
19,0.011123785501385623,0.011664543781389898,88.69876262506332,88.75693198240066
20,0.010986517824179738,0.011442765553898,88.77676112000655,88.7453133056746
21,0.010769076011282332,0.0113113405519819,88.9019021837458,88.84254551637807
22,0.010643590053424556,0.011137027362797489,88.97348708432841,89.0215749073898
23,0.010512332587192455,0.011075272987735398,89.04338996236791,88.95275332955657
24,0.01037900812646493,0.010865457331206887,89.12938159805148,89.03608765231489
25,0.010296015055678415,0.010907683759293657,89.17208235521602,89.04311080316438
26,0.010174171140430666,0.010704719129593131,89.24104881314229,89.13651605921622
27,0.01007809825836027,0.01072950832585388,89.29864395059889,89.05536023834394
28,0.009995782820521094,0.010482862671004964,89.34885373697352,89.24443936068442
29,0.009890266145903168,0.010569078585212218,89.40884469645572,89.24038978540216
30,0.009830846821109877,0.010475226469892771,89.44322368242513,89.24208594258849
31,0.009745867850245737,0.01037470604530833,89.49276207324685,89.40933234164682
32,0.009698561227596398,0.010291655894685933,89.5086918161546,89.4831363812147
33,0.009605210703791034,0.010233532533326999,89.57644269476404,89.49673744165221
34,0.009546153376156346,0.01054608092663136,89.59622059428824,89.34031994613007
35,0.009480623828894492,0.010030604002283925,89.6474692769395,89.54680588159468
36,0.009424615251759054,0.010184306730615331,89.66818713023773,89.62336617659031
37,0.009361293936372861,0.010110689589674485,89.71256990994542,89.56667742313019
38,0.009326404629354464,0.010053657763142218,89.73478250176402,89.53150336347976
39,0.009250135283177415,0.01001356862128732,89.77340894802073,89.59994330594604
40,0.009245602681519503,0.010051236636540357,89.77952924853449,89.54761155625816
41,0.009176913843694942,0.009917888681384478,89.81304955492841,89.71468303910666
42,0.009115280231777975,0.010111608631671109,89.84656279400059,89.686389017043
43,0.009121907727977803,0.009768472122464409,89.85125902921006,89.69763135889333
44,0.009055041988769956,0.009799983570391827,89.88429522407371,89.76414192256021
45,0.009017669944198314,0.009798551136825947,89.90822870870419,89.70160142680741
46,0.00897000219131298,0.009703421316287935,89.93297846898065,89.84032058218898
47,0.008932687076310633,0.0098010903382872,89.9585374375814,89.70241770245332
48,0.008904910501066251,0.009711016341053109,89.9660075965226,89.82768951164239
49,0.008875598188106579,0.009741899190827253,89.99158069976662,89.86337241844873
50,0.008833027849343757,0.00970224928645853,90.00993100032574,89.79285468342921
