epoch,train_loss,val_loss,train_accuracy,val_accuracy
1,0.09821896122913834,0.06612793320512518,51.40168309677592,63.365649721491
2,0.0651459525478013,0.06359068302318771,64.8210603639727,65.74886717901924
3,0.06168859952677649,0.056750380315203616,66.16755474630013,67.55971639403766
4,0.052806992902823376,0.048479758678598606,68.99654704800798,70.52570165782404
5,0.0459571740596641,0.043677323260047335,71.86718707596069,72.79250442697025
6,0.04140870456735716,0.038624132131325435,73.72200209871178,74.971875593655
7,0.03660651044061421,0.03515316770867782,75.90150047718555,76.79866338573332
8,0.03415861541524212,0.033502814934608785,77.10911138890404,77.52004963804004
9,0.03271937520897135,0.03209127510521323,77.75440378944126,78.01228505448057
10,0.0313533138127086,0.030758026630637494,78.32961662889886,78.45563404051781
11,0.02987971582205583,0.029449018461510858,79.09622667218484,79.43894936631567
12,0.028805983668946204,0.028546309881308612,79.72143374470798,80.13838098404257
13,0.02799461390294716,0.027873907317506507,80.13356813802649,80.21237584129395
14,0.027364241454671038,0.027246275262788257,80.44116624375813,80.71179872381136
15,0.026805161828743228,0.0267188947330764,80.7007489664749,80.71919290904526
16,0.02627395233469652,0.026222974279935054,80.91776874479851,81.03675593824629
17,0.025784358950265755,0.025778558382645568,81.13801122177591,81.26329363194746
18,0.025239690259785938,0.02517372521353846,81.38725798663882,81.60081301054329
19,0.024650980374967376,0.024529880289226137,81.67065404951879,81.79574387517637
20,0.024107211494012504,0.024134210796353032,81.92002449250978,82.05504390502878
21,0.023674821349006173,0.02373743375287728,82.15289273954258,82.13468908590697
22,0.02329260841381888,0.023402935042581025,82.34182344812925,82.39446615996796
23,0.022965532555806297,0.023058645080457976,82.51680679751956,82.60136553374676
24,0.022671091172130817,0.02288880843193607,82.664132183791,82.7296374209591
25,0.022408586794655797,0.022676479140732515,82.78435085802943,82.73397322276647
26,0.022144820435461423,0.022333595356804892,82.90895833898719,82.98344084142963
27,0.021866975570137195,0.022191513953928616,83.04137874398428,83.00699622435408
28,0.021623910292454643,0.02183777975671469,83.15391170597226,83.1290347339068
29,0.02133997562770725,0.02154349118590038,83.26436687540708,83.24326031942029
30,0.021021512502157096,0.021306539449761523,83.4115933191761,83.41615704210543
31,0.02067870202850788,0.020922697297832433,83.59876779834269,83.63332346735234
32,0.020377811169951944,0.020756463213090565,83.76902664323707,83.7605988622178
33,0.020111275658487006,0.02048332498785346,83.92888592438308,83.79262973058236
34,0.01985130045589403,0.02011020734232474,84.04995974453611,84.03499999151923
35,0.019543606259510026,0.01984846611764837,84.1917867545955,84.18773364565239
36,0.019231706818050528,0.019542734911467168,84.34386491464934,84.29722059202669
37,0.01890569779334973,0.019331944700171973,84.52383779309598,84.57713423218352
38,0.018642670527787494,0.019059743851106217,84.68565472232774,84.6198137873833
39,0.018395162841424027,0.018831164150082683,84.83192707767942,84.78949311190567
40,0.018159360136070574,0.018615797231409777,84.95918480424079,84.93561175301237
41,0.017943538249807156,0.018396178557676203,85.07587688499598,85.03109480161743
42,0.017740280938777307,0.018129856900331823,85.1828231292517,85.17160022253584
43,0.01754009980932935,0.017995786228950355,85.30251175436933,85.2216315590398
44,0.017320537123934807,0.017839355027659775,85.4062529682751,85.36365822093467
45,0.017146751330835177,0.01760883069042354,85.49808221160805,85.51138821136833
46,0.01695037770567211,0.01752569573990842,85.60731120074364,85.5183689582881
47,0.01677140498745209,0.01726674575338814,85.69905563621722,85.66634807180851
48,0.016586158447733795,0.017075504191180178,85.80042576372306,85.82799715215207
49,0.016404033899439355,0.016965794961582473,85.8975307626375,85.86369596043205
50,0.016270438648416853,0.01680220360372295,85.96871989321001,85.92730715540871
