epoch,train_loss,val_loss,train_accuracy,val_accuracy
1,0.07844113957527264,0.05897439698378245,59.03387040317903,66.31937181122451
2,0.04714028149525607,0.037315234571695326,70.66176083277449,74.87286352040816
3,0.03403106972006138,0.03107491284608841,76.50426449165369,77.9209077380952
4,0.0289026346077504,0.027261631434162457,79.08716557504445,80.11315901360537
5,0.026060235919844407,0.024932188883423804,80.67703991010264,81.2404974489796
6,0.023763173258140497,0.022658474480112392,81.71838326249681,82.25857249149657
7,0.021811555789826607,0.021220912689963976,82.78282470570372,83.06361075680276
8,0.02045166867307088,0.019882199128468832,83.45366406165034,83.79381909013611
9,0.01910788249753773,0.018584866714974245,84.09496264091788,84.5081154336735
10,0.01781872947093225,0.01740562843779723,84.80487228472646,85.07892219387757
11,0.016769921928181,0.016462637901306153,85.37663587582017,85.62456420068028
12,0.015893811153224795,0.01567600944886605,85.87056686573374,86.17904443027211
13,0.01516058387112395,0.01496085736900568,86.29229375475771,86.43007546768706
14,0.014473323892226334,0.014366439407070478,86.66734657062196,86.81862776360539
15,0.01384039329560093,0.013703424764176209,87.02777236560705,87.17105654761899
16,0.013255833519116494,0.013176756501197815,87.36809485672595,87.49281462585037
17,0.012756610209813762,0.012817773724595706,87.66329376721826,87.76783588435373
18,0.01229601668369283,0.012365493225554625,87.92778372172589,88.04284651360544
19,0.01187481224986842,0.011965731076896191,88.18410704090704,88.26645408163269
20,0.011480710889356704,0.011545262885590395,88.40954794717611,88.51388180272109
21,0.011112126478756618,0.01125081950177749,88.6270558539801,88.73207376700677
22,0.010797744899736735,0.01092999007801215,88.8315898906189,88.86029974489789
23,0.010505433614509674,0.010697057689229647,89.00690882480886,88.9772534013605
24,0.010242351360592601,0.010402987030645211,89.16954062375392,89.1827168367347
25,0.009986398026982379,0.010161232913533847,89.30836280449127,89.35103103741498
26,0.00975070321654527,0.009939731826384862,89.46543336195488,89.47492559523812
27,0.009514500385358744,0.009713729212681453,89.60266611084927,89.60994897959179
28,0.009305515926212178,0.009564657925317684,89.73558367618803,89.74648171768708
29,0.00911413716172161,0.009312337957322598,89.86284442173853,89.82501594387753
30,0.00893722585076549,0.009171269165972868,89.97380375607172,89.99925063775511
31,0.008772403567526522,0.009060166449596485,90.07862837908247,90.05426232993197
32,0.008613460461508158,0.008884876176714898,90.17852894932389,90.17547300170067
33,0.00846936039090633,0.008762191442151865,90.26891770806886,90.23563988095236
34,0.008318896739550106,0.00863268463810285,90.36018437126177,90.32310267857147
35,0.008193950545122156,0.008444938523073991,90.43760987965342,90.42581845238091
36,0.008048528744996283,0.00834458085273703,90.5263879669318,90.47267750850335
37,0.007919973210757516,0.00820546217635274,90.60213908498568,90.53221726190469
38,0.00778763960520894,0.008130009602755308,90.67814507852435,90.60463435374146
39,0.0076644796767267095,0.008023577259232601,90.75222180624033,90.63397640306127
40,0.007534921948415877,0.007857765976339578,90.8325819226448,90.74106079931973
41,0.007419196898729721,0.007715028549234073,90.9059365031536,90.84735863095239
42,0.007307430376922364,0.0076832909273604555,90.97487678186283,90.90025510204084
43,0.007202130045119812,0.007565759655088186,91.04600474181687,90.97185905612238
44,0.00709699267987989,0.007443997951845328,91.11375560159682,91.01265943877556
45,0.007003011186913211,0.007390012562274933,91.179637374488,91.05096726190482
46,0.0069214876403711195,0.0072751069714625674,91.23020183872843,91.14813456632649
47,0.00682608254475529,0.007220679942518473,91.29024625502956,91.20983205782314
48,0.006740363582730505,0.007164052387078603,91.35192258242103,91.25288052721078
49,0.006663504230325006,0.007055067920436461,91.40566591034718,91.27937925170073
50,0.006585138345378754,0.00696053588638703,91.4529913319679,91.38435905612246
