epoch,train_loss,val_loss,train_accuracy,val_accuracy
1,0.0871845225193149,0.06488399089376132,54.50727471272704,64.39870854591841
2,0.060019179662527455,0.05465063767631849,66.13828028713696,67.39342580782314
3,0.04750903705085362,0.0415157791475455,70.17660534740102,72.5749415391156
4,0.03774167733601101,0.0345852661182483,74.46873329149591,75.93330676020405
5,0.032834386290919504,0.03132946389913559,76.97811695726249,77.87550488945578
6,0.030296538832397274,0.0294998007218043,78.47731933859237,78.70824829931972
7,0.028388323996804958,0.027573043063282968,79.48307216148001,79.9745323129251
8,0.026913300444426587,0.026389919598897298,80.3689839473756,80.76607142857144
9,0.025792753869803293,0.025339179654916128,80.96621738726574,81.23371598639453
10,0.024701367894958432,0.02422164011498292,81.44677449410054,81.64743303571434
11,0.02367701911785992,0.023268952245513598,81.92330669223735,82.18799426020402
12,0.022724935695608385,0.022348932484785717,82.4073966564868,82.62113095238098
13,0.02180936680792386,0.021482714320222536,82.8555916566227,83.05144557823127
14,0.020985509227584142,0.020747217471400896,83.31150725998651,83.59861288265307
15,0.020366193799444245,0.020244349911808967,83.6888999743992,83.87892750850341
16,0.019852358953726227,0.01974648602803548,83.96042732423788,84.04178890306122
17,0.019356428402381724,0.01929329736530781,84.19505790771008,84.3308407738095
18,0.018806561025365737,0.01873084473113219,84.44985905385695,84.62524447278912
19,0.018177700073492994,0.018022963359951974,84.7549697887592,84.94347363945575
20,0.01757127054194468,0.01752764092137416,85.09963224299491,85.18522002551018
21,0.017118868859713074,0.017119296193122864,85.37405172159897,85.52993197278907
22,0.01674153733680928,0.016738985235492387,85.6214437789992,85.72809311224482
23,0.016397271991821526,0.01656464623163144,85.80081594138551,85.79665178571422
24,0.016077162211572297,0.016138216512898602,85.99005744893424,86.05401785714292
25,0.01576921344630513,0.01582179620116949,86.16384713021534,86.25813137755097
26,0.01547631848649805,0.015576468579471111,86.32413195073774,86.41647002551021
27,0.015193696193344111,0.015298180115719637,86.47417927261938,86.50002125850328
28,0.014912892169390225,0.014973534633715948,86.63207109553407,86.6858046343538
29,0.014653970247554736,0.014768824994564056,86.76611790086821,86.80299213435377
30,0.014404527621333806,0.014491013079881668,86.91238810966212,87.01398809523812
31,0.014162832796639808,0.01427926804870367,87.05610602367058,87.07722682823126
32,0.013946805435495839,0.014073346378902594,87.1798232919945,87.21325999149661
33,0.013732018083214866,0.01387690238157908,87.29786250090618,87.3540656887755
34,0.013522558235174597,0.013708660925428072,87.41203963823534,87.42554740646253
35,0.013315445784856541,0.013474105892082056,87.5260857978849,87.58725021258505
36,0.013126515513732633,0.013268798609574636,87.62642178041297,87.69051339285714
37,0.012929328977002979,0.013156781462331613,87.73670852666105,87.76395620748298
38,0.012753972725787235,0.012952477797865868,87.84625896595314,87.85107886904763
39,0.012562637071772007,0.012756379586954912,87.93363877800229,87.95986394557825
40,0.012372286725610653,0.012553003415465355,88.02443108959845,88.06697491496604
41,0.0122067832435956,0.012399222190181414,88.13278149014933,88.1613042091836
42,0.012053263175167262,0.012334499696890513,88.21166191276698,88.2037786989796
43,0.011910290665739277,0.01213250687966744,88.30214270988148,88.30091411564631
44,0.011765397838639429,0.011960772462189198,88.38428341474234,88.38474170918367
45,0.011626178031492827,0.011841226595143478,88.4609478366169,88.44841092687074
46,0.011494003284266004,0.011721726467212042,88.53922292995797,88.55031356292518
47,0.011370371315846646,0.011646269266804059,88.61568557540704,88.57300701530609
48,0.011244671329935322,0.011524387506147225,88.67965224222459,88.6602412840136
49,0.01112366447202054,0.011356443248689174,88.74697830952978,88.69500425170065
50,0.010991962345360016,0.011270871485273044,88.8241524823739,88.78592155612243
