epoch,train_loss,val_loss,train_accuracy,val_accuracy
1,0.09320284844977213,0.06564778408550835,53.03908963851496,63.86029686143075
2,0.06035316565093842,0.053083193092111576,66.00758238800843,68.37887550715101
3,0.04579363578388877,0.039538599392201036,71.13442950318428,74.15338964292498
4,0.036437618116854774,0.03402407158245432,75.29446348852039,76.32028345330819
5,0.0321314463603264,0.03021239417981594,77.31685884127586,78.53651953633845
6,0.02879972825923287,0.02765604272048841,79.12652074626392,79.93092505868701
7,0.026746319963576945,0.025936028206760577,80.26352204778189,80.62558093383628
8,0.025150005329162516,0.024486033553059432,81.0063717558167,81.48179578097859
9,0.023722354831266487,0.023069426298458526,81.66694017201294,81.86704608289452
10,0.022277430109415495,0.02175149195728467,82.384972980216,82.72422561943662
11,0.02107338758568603,0.020801627384300563,83.0972635896114,83.44486450248324
12,0.02013458970749209,0.019831226038885243,83.61978954647022,83.87953658441434
13,0.01933915932920385,0.01917592355822946,84.0442493486756,84.13687543252004
14,0.018536986538757246,0.018307083147637387,84.44556013894923,84.69933705696371
15,0.01780222252949227,0.017641268606158965,84.85468385326203,85.04390608886507
16,0.017217826345895835,0.017288418016099233,85.20274237520809,85.50352228241697
17,0.016709033366794704,0.016700432323751613,85.50233673921691,85.56152025720532
18,0.01624004038856596,0.016222379531988754,85.74399320067126,85.84531915741698
19,0.01575071864649125,0.015704362474857493,86.0003143544652,86.0871858716891
20,0.015282723659662701,0.01527363131258716,86.2396739363964,86.37736126282296
21,0.01485699901344083,0.014886117743407475,86.49847572007528,86.58321113934265
22,0.01445914535776626,0.014489292855711376,86.71868286044474,86.81897168774422
23,0.01410117739454863,0.014167824794756288,86.92484016545451,86.96266270387812
24,0.013775274411821407,0.013837589733698901,87.10523354953686,87.20342691597915
25,0.01345264372012928,0.013508318041629613,87.29223487932408,87.34481221843795
26,0.013147258695135725,0.013196190155329222,87.46080816801451,87.51958531501029
27,0.012836089866328323,0.012935428582924478,87.62681955262157,87.68118139044181
28,0.012552496481766092,0.01265701756594663,87.7971172677848,87.87582602854972
29,0.01226959006319232,0.012377798453250781,87.95040747349472,88.04440815139225
30,0.011993474019889502,0.012191325985885997,88.11971222997178,88.12197023922604
31,0.011747114396660674,0.011885903007846246,88.26772668010015,88.29454363194746
32,0.011500491057225365,0.011683577389277994,88.41741255178945,88.47148462942354
33,0.01129004960641899,0.011446691866211117,88.5395500038446,88.59978301909197
34,0.011084483989270021,0.01128345753185134,88.66498082777004,88.67027955214674
35,0.010901401981922751,0.011151025621616777,88.78277541069613,88.74523379830653
36,0.010717370425159415,0.010939191234238605,88.88907499502464,88.89163336544729
37,0.0105437834925474,0.010742080952734389,88.99942768829608,89.02332936997942
38,0.010370515607271,0.01058414374834838,89.09659982676575,89.09030107638137
39,0.010190579607580783,0.010462348805146014,89.21066286388225,89.18744847922542
40,0.010040808455846834,0.010279975663077957,89.29850260416661,89.28565067981981
41,0.009877843257198309,0.010191568812513922,89.39864301771243,89.33611135611163
42,0.009738104999171082,0.009989196627816938,89.47942957103054,89.44246041169124
43,0.009603007267235864,0.009840948056389994,89.56946371467473,89.56293527633791
44,0.009461172344493316,0.009717109781551235,89.65455073319222,89.61596669086514
45,0.009334440352989639,0.009623123630088694,89.73313581582897,89.73935682567577
46,0.009207433066495978,0.009534893616875435,89.81517328507199,89.755894358242
47,0.0091050242103557,0.009386731633678713,89.87754239827582,89.83433102712496
48,0.008982293570334924,0.009269524172463633,89.95042768603454,89.91434724238763
49,0.008881552884659024,0.0091420274594442,90.0227334534212,89.98869723254994
50,0.0087572577184872,0.009063104497011197,90.09962237887181,90.0264685328919
