epoch,train_loss,val_loss,train_accuracy,val_accuracy
1,0.04431862438339111,0.024922197327017784,73.44823308986122,81.13204187925176
2,0.020376960166314777,0.01727206639945507,83.69464883255698,85.31913265306127
3,0.015246193186044164,0.013885182589292526,86.40648859177331,87.20056335034013
4,0.012579425843515256,0.012087482144435247,87.86081164814955,88.42603635204081
5,0.010901247260374138,0.010430709111193816,88.79929858266578,89.16241496598633
6,0.009744913697732385,0.009829414094487825,89.48723937565711,89.61005527210884
7,0.008972486842516314,0.008976999513804913,89.93554411384895,90.06542304421767
8,0.008372302226669306,0.00848796017964681,90.29518050281844,90.29925063775511
9,0.007932421408070923,0.008104130191107591,90.56420865693084,90.6361607142857
10,0.0075103169973761005,0.00820828865841031,90.82327542751112,90.49951105442179
11,0.007199907232056079,0.0075857680266102154,91.01544092326093,90.91588010204084
12,0.006873988964947248,0.007398969435443481,91.2162898851815,91.06521045918369
13,0.00662535662162341,0.007052846521139145,91.37018511889653,91.25060055272112
14,0.006399892318537243,0.0068813665583729745,91.5194713542611,91.37049319727892
15,0.006184583895411309,0.00676853879292806,91.6576457264745,91.49326636904773
16,0.006014571931266075,0.0066959029684464134,91.764350056186,91.59399978741503
17,0.00586959703777442,0.006578741834809383,91.8572521704064,91.62882121598639
18,0.005717904018287813,0.006407844529797633,91.96153164307457,91.74291560374148
19,0.005579226575858004,0.006203275122990211,92.05226023579948,91.79211840986402
20,0.005468921968299849,0.006136995187650124,92.13222387922757,91.91155931122445
21,0.005335631894467144,0.0061047774528463685,92.22268697665567,91.89965986394554
22,0.005235049378153327,0.005895717193682989,92.29435654701491,92.09308035714284
23,0.005137818530499671,0.005898825476566951,92.35658510462352,92.09888924319726
24,0.005058966455468329,0.005789205133914947,92.41308958363535,92.16822916666663
25,0.004947729783420505,0.005619345194349686,92.49441964285712,92.27710459183679
26,0.00487931781418648,0.00573819732790192,92.54354335262083,92.18990221088436
27,0.0047690622362955,0.005783882270256678,92.62542564205968,92.17740221088434
28,0.004737249620219107,0.00560145220408837,92.64132350042588,92.29764030612243
29,0.004650882549077722,0.005577645926425854,92.70885488409391,92.31409970238094
30,0.0045859950841081925,0.0054050672861437,92.75378730810706,92.47062606292519
31,0.004529312733961121,0.005348687137166659,92.79459216524093,92.47675914115644
32,0.004480517180272598,0.0053962196012338004,92.82956674565919,92.47133822278906
33,0.00441850871542472,0.005391342677175999,92.88273306380734,92.47053571428572
34,0.0043623230178537736,0.005205698981881141,92.91730409137459,92.59049744897956
35,0.004321864678741137,0.00517460306485494,92.95300789887455,92.59288903061228
36,0.004282428666314054,0.005189588915556669,92.98258053498948,92.57344812925173
37,0.004230298141189594,0.005097350132962068,93.01968969759307,92.69418579931977
38,0.004188002403130752,0.00508607787018021,93.05529792678612,92.66669323979596
39,0.0041439882413439495,0.005043075567732255,93.08296607663941,92.68083014455777
40,0.0041097732795134425,0.005107075991729895,93.1115652299996,92.65803571428577
41,0.004068027527963157,0.005126813334723313,93.14838411774565,92.6393707482992
42,0.004047663261217345,0.0051770831706623235,93.1599278532461,92.53104272959182
43,0.004002873765529658,0.004861712253962954,93.20292747149935,92.85320471938778
44,0.003946833265779894,0.0049279810370256505,93.24605452749482,92.87990008503408
45,0.003944687149115238,0.004973583932965994,93.24634480235261,92.70830144557823
46,0.003907507996787822,0.004801914357269804,93.27764846780188,92.87967687074828
47,0.003874111865592548,0.004886093055208524,93.2993199638869,92.84473320578229
48,0.0038475928001840257,0.004752404221644004,93.32601463098567,92.95915178571425
49,0.0038025760382155807,0.0047859700197974845,93.364734465056,92.95438456632655
50,0.0037789753742423406,0.004709372284511725,93.3852377818357,92.98094175170066
